Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Central Europe and the Baltics,CEB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1849.554461,1833.887491,1817.189334,1799.986069,1786.756496,1773.754434,1755.647577,1738.972949,1725.058499,1714.19375,1704.528153,1691.88173,1679.001759,1664.911389,1649.187598,1633.955449,1620.346215,1609.350554,1599.889743,1589.831922,1579.610778,1570.040011,1561.423034,1553.298388,1546.059758,1539.526671,1533.386346,1528.45979,1528.049651,1529.508888,1532.401577,2375.556973,2273.769768,2274.189919,2277.447023,2282.392473,2286.651407,2290.496176,2294.221696,2307.192443,2324.074909,2339.29116,2346.653738,2353.107891,2359.538768,2365.549126,2374.387671,2382.909647,2387.489179,2396.155265,2401.846034,2407.362625,2412.506133,2417.577175,2423.156329,2429.35826,2435.36899,2440.15779,2443.491942,2448.714977,,,
Switzerland,CHE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7434.26837,7248.177415,7094.880148,6978.477959,6898.351089,6826.628311,6742.565029,6658.191207,6583.678637,6536.289268,6502.077204,6452.688695,6405.228696,6370.827916,6373.615001,6410.150632,6431.918619,6431.341135,6418.43935,6393.003902,6358.125511,6321.083834,6294.037817,6271.475729,6243.851777,6211.443693,6172.550911,6127.352471,6078.01036,6015.916268,5941.195692,5876.052526,5822.781344,5776.54907,5738.076412,5712.790854,5699.045805,5682.137035,5655.102309,5623.412326,5587.941333,5545.829763,5504.836421,5467.124516,5432.21397,5398.230396,5350.201831,5282.651263,5217.056002,5162.99934,5105.911002,5051.982272,4994.223266,4933.658776,4877.81555,4824.838075,4780.024231,4744.94232,4711.216427,4676.918147,,,
Channel Islands,CHI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,106452.9108,104287.9431,102241.1491,100282.7634,98388.69337,96598.33072,94893.26277,93241.30153,91650.02036,90117.78547,88638.47102,87228.51357,85856.96211,84505.08143,83180.35823,81907.51781,80675.58923,79459.51013,78288.57807,77158.96001,76046.5226,74952.9448,73894.63027,72852.94949,71797.14168,70717.95586,69614.96396,68506.99418,67409.98425,66327.56916,65256.12661,64212.80865,63221.57426,62277.13056,61386.73253,60552.22397,59759.78995,59012.81758,58314.18629,57647.96686,57008.58375,56391.73202,55803.88107,55250.46064,54713.01294,54179.55472,53650.87213,53116.58725,52573.90242,52046.08142,51532.66592,51032.85011,50542.7636,50036.44462,49523.99883,48938.61544,48180.10671,47322.53381,46482.34971,45854.17388,,,
China,CHN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4259.839777,4225.032669,4122.461841,4027.894123,3933.108217,3824.993201,3727.917302,3631.84465,3533.682987,3437.429352,3344.291141,3263.111493,3189.445994,3124.229466,3069.527878,3022.397481,2981.488253,2941.85627,2902.874598,2866.693504,2830.206714,2788.832377,2748.824892,2712.993996,2676.301568,2636.788871,2594.842417,2553.398146,2514.548786,2477.922101,2444.342098,2414.568616,2386.969214,2360.142134,2334.637778,2310.295265,2286.771132,2264.93335,2245.407049,2227.78374,2211.66018,2196.891596,2183.250543,2170.321934,2157.595189,2145.581303,2134.404747,2123.496307,2112.960654,2102.780508,2091.321044,2077.18267,2063.393093,2050.427886,2038.540142,2026.891677,2014.661066,2005.261057,1998.160178,1993.409397,,,
Cote d'Ivoire,CIV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,19967.07148,19218.23021,18486.91661,17781.40626,17102.57763,16449.74863,15821.47838,15215.52221,14621.84992,14029.35795,13436.22784,12849.53271,12279.91363,11733.22697,11211.00277,10757.85173,10361.52052,9978.163353,9609.362651,9253.583596,8912.477132,8587.279628,8278.343685,7986.359581,7711.704298,7453.363131,7205.8906,6958.132489,6703.339622,6451.428735,6212.169854,5985.209584,5770.307517,5567.194128,5373.529159,5188.054835,5010.611685,4845.201365,4700.874727,4573.899368,4455.663366,4345.196084,4241.448836,4143.456561,4050.560313,3962.038474,3877.341972,3795.608367,3716.069466,3638.250341,3563.525783,3491.02746,3419.782077,3341.515349,3256.381888,3173.420317,3092.399812,3014.043939,2938.707338,2865.903395,,,
Cameroon,CMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,52496.41611,51472.13123,50299.29926,49134.22083,47978.18522,46830.13184,45689.7113,44555.47589,43428.24127,42307.30071,41192.93534,40091.23767,39007.31108,37944.61393,36904.77365,35930.37562,35014.2526,34068.45063,33117.49541,32042.66346,30920.66098,30175.79556,29543.30594,28710.94181,27845.05583,26995.72578,26164.70056,25372.7541,24618.49894,23883.42788,23179.36096,22508.77347,21863.13469,21247.01783,20663.5857,20110.01726,19582.27212,19071.43889,18572.72614,18089.54044,17620.57329,17154.67097,16692.831,16240.90606,15803.02736,15379.12674,14957.37477,14539.00103,14130.96579,13733.75116,13350.36899,12979.79849,12619.69643,12242.3803,11863.04261,11513.33755,11191.65229,10886.57951,10588.64282,10305.35289,,,
"Congo, Dem. Rep.",COD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,57422.5542,55948.9805,54486.03175,53047.72439,51610.67157,50162.36443,48722.1137,47311.64956,45957.94042,44661.17132,43451.07351,42306.33652,41182.56938,40091.9174,39040.95461,38046.89881,37103.51187,35978.06202,34745.33216,33696.90295,32777.59169,31893.15764,31028.9457,30120.63112,29220.73084,28368.67629,27512.35656,26666.62558,25842.84204,25008.65508,24196.92295,23478.89255,22738.27208,21680.48577,20792.04236,20399.50897,20079.33658,19609.75541,19056.79938,18512.30318,17961.68521,17420.9044,16915.50025,16418.68164,15915.04985,15415.80802,14927.99185,14457.89543,14003.37251,13556.00181,13109.16296,12676.43663,12251.56198,11836.56264,11442.09795,11052.30507,10678.27539,10334.45097,10010.35627,9692.723018,,,
"Congo, Rep.",COG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,204904.604,199577.83,194293.7161,189053.7858,183864.3313,178727.2686,173666.5227,168676.3466,163753.1635,158913.2055,154149.646,149467.371,144902.0899,140481.4337,136620.8494,133299.8683,130115.1519,127059.9305,124145.9375,121360.8155,118682.3056,116131.0167,113738.1901,110903.5693,107633.4934,104477.3239,101432.2045,98520.59347,95723.6123,93064.78693,90513.41902,88061.76065,85576.57021,83170.36438,80953.67809,78818.57349,77216.39756,75583.06204,73591.34725,70835.31428,68221.60714,66643.49154,64824.08583,62658.55154,60443.70581,58216.94097,56112.6236,54284.01101,52146.58358,50023.84019,48427.03747,47101.18714,45981.14442,44895.09412,43835.52123,42800.75823,41789.4939,40800.85836,39851.12911,38932.51942,,,
Colombia,COL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,132551.2992,128510.2007,124629.916,120914.8673,117368.2332,114026.5585,110887.3203,107938.0891,105186.9474,102605.7851,100208.2978,97953.90504,95774.67153,93676.83135,91652.05326,89700.15559,87751.86114,85787.61913,83856.79324,81944.68295,80079.19964,78269.83454,76491.50682,74767.24903,73142.63735,71595.21926,70091.0576,68625.22746,67192.68673,65794.7346,64467.40546,63201.55382,61967.8296,60772.68689,59632.86008,58554.44552,57519.12223,56530.06,55591.50358,54698.26892,53843.23336,53023.12129,52243.56647,51502.74196,50804.17442,50148.56366,49530.57713,48955.48732,48404.65807,47862.25524,47341.6933,46852.04803,46390.48504,45953.17785,45522.33408,45038.46695,44362.47922,43529.47009,42739.80608,42116.08323,,,
Comoros,COM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6041.778901,5925.135908,5809.843812,5696.247597,5582.979357,5470.235083,5349.476866,5218.049232,5084.702672,4951.495971,4818.000048,4684.078427,4550.142571,4416.327162,4285.163336,4154.980783,4024.792723,3896.888335,3772.125876,3654.881704,3550.442918,3457.685137,3369.489831,3281.701234,3194.462931,3108.260721,3023.530627,2940.671944,2859.975595,2783.45422,2713.231753,2649.065101,2590.01377,2534.436658,2480.568877,2427.734438,2376.082355,2325.766195,2279.449057,2235.644369,2190.816463,2146.510043,2104.78312,2064.857164,2024.691108,1984.592943,1945.213074,1906.365673,1867.724629,1829.201371,1790.854999,1752.968726,1715.773535,1679.232926,1643.349365,1608.078989,1575.497857,1545.768266,1517.093855,1488.527177,,,
Cabo Verde,CPV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1396.726074,1354.499648,1311.108586,1269.239556,1228.72262,1189.352913,1150.977564,1113.552678,1077.106461,1044.342795,1022.129095,1010.720374,1002.703958,994.4245928,985.6262834,977.1509535,969.6530904,962.5102267,955.4292266,945.6741711,932.7372106,919.3457935,906.4238257,894.2597467,882.680052,871.4065373,860.2939911,849.2977723,837.6378612,822.9030373,804.8915945,785.4492901,765.7964666,746.9096613,729.2492136,712.5772256,696.6149159,681.4867315,667.2197177,654.6630558,643.8348521,633.9398729,624.8841361,616.5443511,608.7328819,601.3421958,594.3736589,587.848006,581.8035133,575.5815292,568.697739,561.9408688,555.6172908,549.3740798,543.3148727,537.2550565,531.0166845,525.2082451,519.9036445,514.897707,,,
Costa Rica,CRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,80937.55775,78090.6086,75401.34535,72872.14936,70504.43741,68293.66761,66234.40414,64338.59638,62570.3224,60893.56183,59302.45617,57784.34372,56324.07176,54901.40825,53507.58813,52132.73641,50772.14092,49426.78057,48100.29379,46804.39862,45540.02001,44300.17485,43088.1301,41910.83747,40772.68937,39679.07006,38637.82849,37648.33193,36700.21543,35779.27417,34882.85227,34016.27784,33182.86519,32386.09267,31627.35918,30906.11815,30218.58197,29570.15205,28963.73894,28397.71783,27879.05523,27409.73405,26977.92346,26570.72987,26182.33517,25809.85854,25450.34154,25100.39603,24763.72014,24446.95789,24145.68094,23856.81016,23583.25672,23326.44137,23083.63917,22850.41773,22627.86848,22417.37017,22224.26764,22056.93617,,,
Caribbean small states,CSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,255711.2978,198161.1646,193763.5789,189645.9746,185815.7461,182187.0966,178744.7065,175470.6128,172372.3094,169529.4759,166970.1998,165107.2617,163855.2226,162695.0464,161554.3283,160404.5483,159291.7747,158265.8143,157393.3409,156496.5977,155503.2345,154542.0063,153611.1638,152721.3912,151869.7782,151097.8125,150486.2228,149905.9402,149286.7683,148759.1319,147967.6401,146736.7441,145458.0133,144140.404,142633.8646,141065.879,139537.8295,138053.1015,136641.3164,135311.6483,134036.2945,132799.3321,131597.8485,130491.0543,129479.898,128497.7988,127532.7188,126577.2686,125645.9794,124785.5072,124008.0496,123125.3463,122146.7571,121159.3298,120174.5466,119240.4102,118315.3106,116711.4547,115492.8174,114904.9397,,,
Cuba,CUB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5138.492621,5032.831568,4927.386965,4823.920572,4725.043262,4631.581505,4542.983272,4458.3304,4376.752509,4297.808839,4223.490919,4157.356148,4099.839921,4049.673301,4006.598485,3970.476818,3941.051301,3917.785699,3899.859546,3886.184543,3870.616618,3847.056689,3817.882976,3787.179206,3756.018793,3724.300179,3691.326834,3656.442855,3621.1003,3587.197507,3558.023979,3534.949073,3516.302193,3501.357143,3488.701029,3477.140583,3466.044088,3454.851919,3443.511862,3432.443488,3422.171235,3412.697041,3403.809391,3395.902147,3389.615293,3385.245763,3382.465148,3380.448857,3378.478683,3376.314622,3373.836482,3370.680211,3367.021508,3363.91745,3361.58345,3360.955711,3362.618043,3365.040513,3368.474034,3373.242963,,,
Curacao,CUW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1311.429105,1297.631822,1284.855833,1273.806297,1263.475042,1252.879213,1242.641729,1233.295175,1224.83398,1217.220866,1210.403887,1204.409994,1198.699872,1202.618007,1209.336074,1202.093492,1188.274473,1174.743025,1161.386576,1148.195199,1135.090298,1120.324262,1102.50934,1083.818041,1066.063111,1049.168332,1033.083848,1017.729367,1003.09674,989.220038,976.1457511,962.4508441,944.3259329,923.6846967,904.4338128,886.3052208,869.1088626,852.7758949,837.2692143,822.5791653,808.4325736,794.1404651,779.7270955,765.6937775,752.1247524,739.029673,726.3428729,714.0307033,702.0866375,690.4573483,681.1715452,674.4161113,668.3987907,662.7045994,656.9638165,651.1498221,645.4159333,639.9574674,634.7470289,630.2841854,,,
Czechia,CZE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.009156,1272.549406,1273.329897,1274.812678,1276.187191,1277.396885,1278.702744,1282.293439,1287.12033,1289.605602,1289.974748,1289.582206,1287.799612,1284.317024,1276.844317,1266.297806,1259.103847,1255.440641,1252.847728,1251.095898,1250.680979,1249.364985,1246.911287,1244.518912,1241.217326,1237.07329,1232.211412,1229.218036,,,
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1458.210044,1445.442307,1432.121081,1420.636783,1408.567606,1396.861169,1390.489179,1384.319162,1373.385146,1368.824015,1366.314863,1359.792921,1355.517093,1354.988961,1360.050418,1365.894383,1368.989952,1370.181922,1369.576334,1366.73836,1364.658286,1365.956877,1369.542466,1374.284706,1377.359528,1376.729281,1374.616007,1369.256148,1358.708023,1347.046705,1337.267717,1327.1384,1318.442523,1313.877339,1310.021465,1306.234765,1304.324967,1304.12746,1303.284815,1301.52095,1299.333302,1297.150591,1296.432644,1296.714126,1297.450587,1298.914905,1300.652957,1303.128408,1306.434506,1308.437477,1332.918376,1330.418465,1326.7927,1321.273115,1309.884187,1299.35312,1294.506181,1290.621684,1287.714355,1286.66281,,,
Djibouti,DJI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3360.591464,3221.580293,3071.567523,2914.177473,2758.062737,2611.55701,2475.901228,2349.84491,2215.820962,2077.864509,1945.209921,1815.606957,1691.789744,1567.488205,1438.283265,1308.306876,1185.381871,1077.48945,990.5697757,925.5802617,878.9508842,844.8086508,815.8248261,785.0197302,748.6729771,707.0702309,663.3176496,621.9717749,575.7008198,519.7748335,477.3110206,481.3887102,490.8128024,481.1725212,476.4786323,465.3695267,449.2457164,431.7043688,417.0309896,404.2946877,391.9058381,380.1659805,372.0187349,366.5810089,361.0712261,354.2134278,346.7422411,339.7947187,332.9253149,326.3711122,320.2353516,314.3675397,308.7204259,303.3100223,298.1339794,293.1803323,288.3969265,283.7689818,279.3311694,275.1899728,,,
Dominica,DMA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3266.6928,3224.194354,3182.534252,3137.550201,3089.852923,3041.36253,2991.101473,2940.873734,2902.968285,2880.599165,2862.458852,2843.574942,2823.981249,2805.049088,2787.534147,2772.310166,2759.458042,2748.460862,2740.551947,2742.28048,2753.834715,2767.438321,2780.24911,2793.452148,2808.397107,2824.5396,2841.030158,2858.16363,2878.484766,2892.639678,2893.853455,2891.468722,2890.256944,2890.131645,2891.594136,2895.152068,2901.157562,2911.292905,2926.286835,2934.57368,2929.887785,2922.182286,2916.557296,2912.310336,2909.429461,2908.033442,2907.737489,2907.526131,2908.879354,2909.429461,2903.263268,2906.174167,2883.049113,2856.857171,2854.084909,2840.788035,2823.941375,2800.0224,2777.970692,,,
Denmark,DNK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1301.04233,1290.953621,1280.824373,1270.628656,1260.76589,1250.682404,1240.860545,1233.328736,1226.527333,1217.345469,1208.91551,1202.020356,1194.7762,1189.226323,1185.803091,1182.826308,1179.148179,1175.491473,1172.607651,1171.182584,1171.515308,1172.376466,1173.181769,1173.796404,1173.320797,1171.75279,1170.269536,1169.701001,1168.999535,1167.101963,1164.077048,1160.234135,1156.375057,1152.47648,1146.488125,1140.018172,1135.290486,1131.175014,1127.438297,1123.676309,1119.657206,1116.085753,1113.054009,1110.181232,1107.127094,1103.494547,1098.611758,1092.175816,1086.347419,1081.532597,1077.088672,1073.043502,1068.579281,1063.174728,1055.690674,1047.484205,1040.766837,1035.619083,1031.916844,1028.911734,,,
Dominican Republic,DOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6894.700323,6673.929417,6463.505398,6262.803769,6074.373073,5894.022959,5719.269997,5554.403969,5398.632745,5250.374732,5108.872241,4973.75445,4844.179245,4720.219532,4602.020228,4488.743568,4380.181895,4276.270357,4177.13617,4082.838181,3993.037502,3906.913058,3822.870624,3740.784934,3661.692063,3585.418788,3511.277926,3438.584755,3366.74626,3296.393157,3228.730702,3163.98603,3101.870441,3042.491041,2986.116591,2932.985402,2883.408695,2837.435702,2793.836061,2751.501588,2710.79612,2671.942028,2634.572861,2598.658628,2564.167473,2531.190732,2499.413436,2467.72323,2435.722577,2403.906399,2372.841686,2342.765073,2313.663681,2285.521996,2258.348972,2232.229365,2207.143933,2182.89279,2159.552916,2136.428895,,,
Algeria,DZA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,969.6853278,954.8948656,939.6420939,923.4673271,908.389262,891.6715405,872.0554946,852.6284069,833.6659003,815.2413232,797.0789505,778.8917092,760.6278416,742.1997753,715.2445339,681.6150477,656.4067918,637.8509861,619.0902055,600.180006,581.199551,562.3473007,543.8032897,525.7196919,508.1574244,491.5098416,476.8486322,463.9273873,451.8771706,440.7464294,430.3604838,420.4752728,411.1598139,402.5842998,394.9361371,388.0331903,381.5642615,375.8437688,370.6244394,365.4634772,360.469389,355.6397823,350.8560348,345.9531114,341.2660677,336.3832238,330.9515435,325.3437298,319.5530224,313.6683428,307.7698464,301.8472909,295.9688085,290.1690209,284.4234428,278.8097938,273.4065228,268.251917,263.3626761,258.8393274,,,
East Asia & Pacific (excluding high income),EAP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,9715.224525,9677.364435,9435.674491,9209.444211,8987.991411,8747.786238,8526.036873,8307.219451,8086.507772,7871.152461,7662.820838,7476.11054,7304.196846,7149.076985,7014.500402,6894.612496,6784.943211,6677.140725,6571.589315,6471.444814,6371.195587,6263.922487,6159.819335,6063.625173,5967.774247,5869.13012,5768.129277,5669.287282,5575.737521,5486.631733,5403.387105,5326.885789,5254.582762,5184.890517,5118.709084,5055.280499,4993.895081,4936.185845,4883.430598,4835.070361,4790.000898,4747.6203,4707.503171,4669.167465,4631.679787,4595.493988,4560.694775,4526.705843,4493.651434,4461.370532,4427.460667,4389.853949,4353.294463,4318.629277,4285.982545,4253.986647,4221.793281,4194.36755,4170.736744,4151.060124,,,
