micnum,ccode,stmon,stday,styear,endmon,endday,endyear,sidea,fatalmin,fatalmax,hiact,hostlev,orig,version
3187,355,7,27,1928,7,27,1928,0,1,1,0,1,1,mic-1.0
3189,220,6,6,1937,1,26,1938,0,0,0,0,1,1,mic-1.0
3189,640,6,6,1937,1,26,1938,1,0,0,7,3,1,mic-1.0
3190,640,6,3,1938,7,4,1938,1,0,0,7,3,1,mic-1.0
3190,220,6,3,1938,7,4,1938,0,0,0,7,3,1,mic-1.0
3191,365,10,2,1939,10,2,1939,1,0,0,7,3,1,mic-1.0
3191,700,10,2,1939,10,2,1939,0,0,0,10,3,1,mic-1.0
3192,200,10,5,1946,10,6,1946,0,0,0,0,1,1,mic-1.0
3192,345,10,5,1946,10,6,1946,1,0,0,15,4,1,mic-1.0
3193,345,8,9,1946,8,19,1946,0,0,0,16,4,1,mic-1.0
3193,2,8,9,1946,8,19,1946,1,5,5,7,3,1,mic-1.0
3195,365,4,-9,1951,9,28,1951,1,0,0,7,3,1,mic-1.0
3195,200,4,-9,1951,9,28,1951,0,0,0,7,3,1,mic-1.0
3195,630,6,6,1951,9,28,1951,1,0,0,15,4,0,mic-1.0
3199,365,7,31,1951,7,31,1951,1,0,0,7,3,1,mic-1.0
3199,630,7,31,1951,7,31,1951,0,0,0,16,4,1,mic-1.0
3200,355,4,28,1952,4,28,1952,1,0,0,17,4,1,mic-1.0
3200,640,4,28,1952,4,28,1952,0,0,0,17,4,1,mic-1.0
3202,339,6,8,1952,6,14,1952,0,0,0,0,1,1,mic-1.0
3202,325,6,8,1952,6,14,1952,1,0,0,7,3,1,mic-1.0
3205,325,5,20,1954,5,22,1954,1,0,0,15,4,1,mic-1.0
3205,345,5,20,1954,5,22,1954,0,0,0,0,1,1,mic-1.0
3208,740,12,14,1953,7,4,1954,0,0,0,0,1,1,mic-1.0
3208,710,12,14,1953,7,4,1954,1,0,0,16,4,1,mic-1.0
3209,225,10,2,1954,10,2,1954,0,0,0,7,3,1,mic-1.0
3209,2,10,2,1954,10,2,1954,1,0,0,7,3,1,mic-1.0
3210,375,9,10,1954,9,10,1954,0,0,0,0,1,1,mic-1.0
3210,365,9,10,1954,9,10,1954,1,0,0,7,3,1,mic-1.0
3213,710,12,25,1955,12,29,1955,1,0,0,17,4,1,mic-1.0
3213,732,12,25,1955,12,29,1955,0,0,0,17,4,1,mic-1.0
3217,710,1,19,1974,2,17,1974,1,0,0,17,4,1,mic-1.0
3217,817,1,19,1974,2,17,1974,0,21,21,17,4,1,mic-1.0
3218,670,11,28,1955,1,30,1956,0,0,0,0,1,1,mic-1.0
3218,200,11,28,1955,1,30,1956,1,0,0,7,3,1,mic-1.0
3227,551,9,24,1974,10,5,1974,1,0,0,17,4,1,mic-1.0
3227,560,9,24,1974,10,5,1974,0,0,0,17,4,1,mic-1.0
3229,200,1,7,1949,1,9,1949,0,1,10,7,3,0,mic-1.0
3229,663,11,27,1948,4,3,1949,0,1,10,17,4,1,mic-1.0
3229,666,11,27,1948,4,3,1949,1,1,5,17,4,1,mic-1.0
3231,666,8,13,1959,11,22,1961,0,0,0,17,4,1,mic-1.0
3231,663,8,13,1959,11,22,1961,1,3,3,17,4,1,mic-1.0
3239,230,7,10,1816,7,27,1816,0,0,0,0,1,1,mic-1.0
3239,2,7,10,1816,7,27,1816,1,0,0,16,4,1,mic-1.0
3245,365,6,-9,1862,12,-9,1863,1,2,10,17,4,1,mic-1.0
3245,710,6,-9,1862,12,-9,1863,0,2,10,17,4,1,mic-1.0
3247,710,6,24,1871,12,31,1871,0,1,100,0,1,1,mic-1.0
3247,365,6,24,1871,12,31,1871,1,1,50,16,4,1,mic-1.0
3249,710,7,-9,1891,12,-9,1892,0,0,0,0,1,1,mic-1.0
3249,365,7,-9,1891,12,-9,1892,1,0,0,14,4,1,mic-1.0
3254,710,8,-9,1912,11,5,1913,0,0,0,10,3,1,mic-1.0
3254,365,8,-9,1912,11,5,1913,1,0,0,10,3,1,mic-1.0
3257,710,7,6,1921,11,5,1921,0,0,0,0,1,1,mic-1.0
3257,365,7,6,1921,11,5,1921,1,0,0,14,4,1,mic-1.0
3259,710,3,-9,1921,9,-9,1921,0,0,0,0,1,1,mic-1.0
3259,365,3,-9,1921,9,-9,1921,1,0,0,14,4,1,mic-1.0
3260,365,1,20,1926,1,-9,1926,1,0,0,1,2,1,mic-1.0
3260,740,1,-9,1926,1,-9,1926,0,0,0,1,2,0,mic-1.0
3260,710,1,20,1926,1,20,1926,0,0,0,0,1,1,mic-1.0
3263,710,10,26,1942,6,-9,1943,0,0,0,7,3,1,mic-1.0
3263,365,10,26,1942,6,-9,1943,1,0,0,14,4,1,mic-1.0
3264,710,11,7,1944,8,14,1945,0,150,300,17,4,1,mic-1.0
3264,365,11,7,1944,8,14,1945,1,150,300,17,4,1,mic-1.0
3265,710,6,5,1947,6,26,1947,0,0,0,17,4,1,mic-1.0
3265,712,6,5,1947,6,26,1947,1,0,0,17,4,1,mic-1.0
3265,365,6,5,1947,6,12,1947,1,0,0,17,4,1,mic-1.0
3267,552,1,29,1973,1,29,1973,0,0,0,0,1,1,mic-1.0
3267,500,1,29,1973,1,29,1973,1,0,0,8,3,1,mic-1.0
3322,640,5,13,1876,5,13,1876,0,0,0,0,1,1,mic-1.0
3322,365,5,13,1876,5,13,1876,1,0,0,1,2,1,mic-1.0
3322,300,5,13,1876,5,13,1876,1,0,0,1,2,1,mic-1.0
3322,255,5,13,1876,5,13,1876,1,0,0,1,2,1,mic-1.0
3323,365,5,-9,1876,5,-9,1876,0,0,0,0,1,1,mic-1.0
3323,200,5,-9,1876,5,-9,1876,1,0,0,7,3,1,mic-1.0
3325,640,10,2,1902,10,2,1902,0,0,0,0,1,1,mic-1.0
3325,365,10,2,1902,10,2,1902,1,0,0,7,3,1,mic-1.0
3326,325,1,6,1853,3,16,1853,1,0,0,10,3,1,mic-1.0
3326,300,1,6,1853,3,16,1853,0,0,0,0,1,1,mic-1.0
3330,220,9,5,1911,9,5,1911,0,0,0,0,1,1,mic-1.0
3330,325,9,5,1911,9,5,1911,1,0,0,7,3,1,mic-1.0
3340,255,3,14,1919,3,14,1919,0,0,0,0,1,1,mic-1.0
3340,230,3,14,1919,3,14,1919,1,0,0,16,4,1,mic-1.0
3343,355,8,1,1914,8,1,1914,0,0,0,0,1,1,mic-1.0
3343,350,8,1,1914,8,1,1914,1,0,0,10,3,1,mic-1.0
3344,350,8,17,1914,8,17,1914,1,0,0,1,2,1,mic-1.0
3344,640,8,17,1914,8,17,1914,0,0,0,0,1,1,mic-1.0
3348,355,12,10,1915,5,10,1916,1,0,0,14,4,0,mic-1.0
3348,300,12,-9,1915,12,-9,1916,1,0,0,14,4,1,mic-1.0
3348,339,12,-9,1915,5,10,1916,0,0,0,0,1,1,mic-1.0
3352,640,8,21,1915,8,22,1915,0,0,0,11,3,1,mic-1.0
3352,355,8,21,1915,8,22,1915,1,0,0,11,3,1,mic-1.0
3360,817,10,18,1960,11,8,1960,0,26,100,17,4,1,mic-1.0
3360,816,10,18,1960,11,8,1960,1,26,100,17,4,1,mic-1.0
3361,365,12,-9,1961,12,-9,1961,0,0,0,0,1,1,mic-1.0
3361,710,12,-9,1961,12,-9,1961,0,0,0,0,1,1,mic-1.0
3361,2,12,-9,1961,12,-9,1961,1,0,0,7,3,1,mic-1.0
3362,345,3,20,1926,3,20,1926,0,0,0,17,4,1,mic-1.0
3362,325,3,20,1926,3,20,1926,1,0,0,17,4,1,mic-1.0
3364,315,3,14,1939,3,15,1939,0,35,45,0,1,1,mic-1.0
3364,310,3,14,1939,3,15,1939,1,50,80,16,4,1,mic-1.0
3370,651,12,25,1950,12,25,1950,0,0,0,0,1,0,mic-1.0
3370,666,11,2,1950,4,4,1951,1,7,7,17,4,1,mic-1.0
3370,663,11,2,1950,12,7,1950,0,1,10,17,4,1,mic-1.0
3370,652,4,4,1951,4,4,1951,0,0,0,17,4,0,mic-1.0
3372,666,9,19,1951,4,-9,1952,1,3,3,15,4,1,mic-1.0
3372,651,9,19,1951,4,-9,1952,0,0,0,16,4,1,mic-1.0
3373,666,1,25,1953,9,11,1956,1,18,18,17,4,1,mic-1.0
3373,651,1,25,1953,9,11,1956,0,66,90,17,4,1,mic-1.0
3374,651,11,24,1952,3,25,1954,1,16,184,17,4,1,mic-1.0
3374,666,11,24,1952,3,25,1954,0,0,0,17,4,1,mic-1.0
3375,666,3,19,1957,4,28,1961,1,0,0,17,4,1,mic-1.0
3375,651,3,19,1957,4,28,1961,0,8,80,17,4,1,mic-1.0
3377,651,7,23,1963,7,23,1963,1,0,0,17,4,1,mic-1.0
3377,666,7,23,1963,7,23,1963,0,0,0,17,4,1,mic-1.0
3378,651,4,22,1964,3,3,1965,1,0,0,16,4,1,mic-1.0
3378,666,4,22,1964,3,3,1965,0,1,25,7,3,1,mic-1.0
3379,651,2,19,1966,2,19,1966,1,0,0,4,2,1,mic-1.0
3379,666,2,19,1966,2,19,1966,0,0,0,0,1,1,mic-1.0
3380,651,10,25,1973,3,22,1974,0,3,75,17,4,1,mic-1.0
3380,666,10,25,1973,3,22,1974,1,2,50,17,4,1,mic-1.0
3380,680,11,5,1973,11,11,1973,0,0,0,13,4,0,mic-1.0
3381,666,10,15,1975,3,6,1976,0,0,0,0,1,1,mic-1.0
3381,651,10,15,1975,3,6,1976,1,0,0,1,2,1,mic-1.0
3382,652,11,14,1977,11,19,1977,0,0,0,0,1,1,mic-1.0
3382,666,11,14,1977,11,19,1977,1,0,0,8,3,1,mic-1.0
3383,651,7,3,1979,7,3,1979,0,0,0,0,1,1,mic-1.0
3383,666,7,3,1979,7,3,1979,1,0,0,7,3,1,mic-1.0
3384,666,1,20,1983,1,21,1983,0,0,0,0,1,1,mic-1.0
3384,651,1,20,1983,1,21,1983,1,0,0,7,3,1,mic-1.0
3386,651,12,23,1949,1,7,1950,1,1,100,17,4,1,mic-1.0
3386,666,12,23,1949,1,7,1950,0,1,100,17,4,1,mic-1.0
3387,666,8,8,1970,9,20,1971,0,0,0,17,4,1,mic-1.0
3387,651,8,8,1970,9,20,1971,1,1,1,17,4,1,mic-1.0
3400,666,7,12,1950,7,12,1950,0,0,0,0,1,1,mic-1.0
3400,652,7,12,1950,7,12,1950,1,0,0,16,4,1,mic-1.0
3401,666,12,28,1951,12,28,1951,1,1,1,12,3,1,mic-1.0
3401,652,12,28,1951,12,28,1951,0,0,0,16,4,1,mic-1.0
3403,666,2,26,1954,3,24,1954,1,0,0,17,4,1,mic-1.0
3403,652,2,26,1954,3,24,1954,0,0,0,17,4,1,mic-1.0
3404,666,4,6,1954,3,28,1955,0,0,0,16,4,1,mic-1.0
3404,652,4,6,1954,3,28,1955,1,0,0,16,4,1,mic-1.0
3405,651,3,-9,1958,8,23,1960,1,1,10,17,4,0,mic-1.0
3405,652,10,14,1955,12,21,1957,1,1,1,17,4,1,mic-1.0
3405,666,10,14,1955,8,23,1960,0,3,12,17,4,1,mic-1.0
3406,651,2,17,1961,10,5,1961,1,2,2,17,4,1,mic-1.0
3406,666,2,17,1961,10,5,1961,0,0,0,17,4,1,mic-1.0
3411,652,7,12,1950,6,2,1951,1,1,10,17,4,1,mic-1.0
3411,666,7,12,1950,6,2,1951,0,8,17,17,4,1,mic-1.0
3413,652,12,16,1951,1,22,1952,1,0,0,16,4,1,mic-1.0
3413,666,12,16,1951,1,22,1952,0,0,0,0,1,1,mic-1.0
3417,666,9,25,1953,1,18,1958,1,8,8,17,4,1,mic-1.0
3417,652,9,25,1953,1,18,1958,0,53,53,17,4,1,mic-1.0
3418,666,3,1,1955,3,28,1955,0,0,0,7,3,1,mic-1.0
3418,652,3,1,1955,3,28,1955,1,0,0,16,4,1,mic-1.0
3419,652,11,1,1961,8,23,1963,0,0,0,17,4,0,mic-1.0
3419,651,11,21,1958,9,-9,1961,0,1,25,17,4,1,mic-1.0
3419,666,11,21,1958,8,23,1963,1,3,27,17,4,1,mic-1.0
3422,666,7,3,1960,7,13,1960,0,0,0,17,4,1,mic-1.0
3422,651,7,3,1960,7,13,1960,1,0,0,17,4,1,mic-1.0
3428,666,3,17,1953,10,22,1953,0,0,0,1,2,1,mic-1.0
3428,652,3,17,1953,10,22,1953,1,0,0,16,4,1,mic-1.0
3430,666,10,7,1959,9,15,1960,0,0,0,17,4,1,mic-1.0
3430,651,10,7,1959,9,15,1960,1,0,0,17,4,1,mic-1.0
3434,666,11,1,1961,10,20,1966,0,13,37,17,4,1,mic-1.0
3434,652,11,1,1961,10,20,1966,1,57,57,17,4,1,mic-1.0
3437,652,11,6,1973,5,31,1974,0,5,29,17,4,1,mic-1.0
3437,666,11,6,1973,5,31,1974,1,3,27,17,4,1,mic-1.0
3438,652,8,1,1974,9,21,1977,1,1,10,17,4,1,mic-1.0
3438,666,8,1,1974,9,21,1977,0,2,11,17,4,1,mic-1.0
3440,666,7,6,1978,7,7,1978,1,0,0,7,3,1,mic-1.0
3440,652,7,6,1978,7,7,1978,0,0,0,8,3,1,mic-1.0
3441,666,6,27,1979,2,19,1980,0,1,3,17,4,1,mic-1.0
3441,652,6,27,1979,2,19,1980,1,2,20,17,4,1,mic-1.0
3443,652,6,13,1985,9,-9,1986,1,1,25,16,4,1,mic-1.0
3443,666,6,13,1985,9,-9,1986,0,0,0,16,4,1,mic-1.0
3444,666,4,6,1982,6,13,1985,1,255,648,22,5,1,mic-1.0
3444,652,4,19,1982,9,9,1982,0,340,1102,22,5,0,mic-1.0
3444,660,4,6,1982,4,21,1983,0,4,32,22,5,1,mic-1.0
3444,652,5,-9,1983,6,28,1984,0,0,0,17,4,0,mic-1.0
3444,652,6,13,1985,6,13,1985,0,0,0,0,1,0,mic-1.0
3444,660,11,16,1983,3,7,1985,0,0,0,17,4,0,mic-1.0
3446,666,6,11,1967,11,23,1967,0,0,0,17,4,1,mic-1.0
3446,652,6,11,1967,11,23,1967,1,0,0,17,4,1,mic-1.0
3447,666,9,3,1968,12,19,1971,0,125,294,17,4,1,mic-1.0
3447,652,9,3,1968,12,19,1971,1,50,158,17,4,1,mic-1.0
3448,666,8,19,1980,7,24,1981,1,4,76,17,4,1,mic-1.0
3448,660,8,19,1980,7,24,1981,0,0,0,16,4,1,mic-1.0
3448,652,8,24,1980,7,24,1981,0,9,105,17,4,0,mic-1.0
3503,325,2,25,1942,5,18,1942,1,0,0,16,4,0,mic-1.0
3503,255,2,15,1942,10,23,1943,1,0,0,16,4,1,mic-1.0
3503,140,2,15,1942,10,23,1943,0,0,0,0,1,1,mic-1.0
3503,325,3,2,1943,3,2,1943,1,0,0,16,4,0,mic-1.0
3540,800,4,15,1984,6,14,1986,0,3,3,17,4,1,mic-1.0
3540,812,4,15,1984,6,14,1986,1,1,25,17,4,1,mic-1.0
3540,816,8,9,1985,8,11,1985,1,1,25,16,4,0,mic-1.0
3542,360,5,-9,1940,6,28,1940,0,0,0,11,3,1,mic-1.0
3542,365,5,-9,1940,6,28,1940,1,0,0,14,4,1,mic-1.0
3550,2,4,24,1992,4,24,1992,0,1,1,0,1,1,mic-1.0
3550,135,4,24,1992,4,24,1992,1,0,0,16,4,1,mic-1.0
3551,211,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,20,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,390,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,220,7,16,1992,4,12,1993,1,0,0,7,3,1,mic-1.0
3551,255,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,350,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,325,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,210,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,235,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,360,1,30,1993,2,3,1993,1,0,0,15,4,0,mic-1.0
3551,230,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,640,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,200,7,16,1992,1,14,1993,1,0,0,7,3,1,mic-1.0
3551,2,7,16,1992,5,20,1994,1,0,0,13,4,1,mic-1.0
3551,345,7,16,1992,5,20,1994,0,0,0,15,4,1,mic-1.0
3551,210,4,12,1993,4,12,1993,1,0,0,7,3,0,mic-1.0
3551,210,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,200,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,211,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,220,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,230,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,255,7,16,1992,7,16,1992,1,0,0,7,3,1,mic-1.0
3551,325,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3551,350,11,21,1993,5,20,1994,1,0,0,13,4,0,mic-1.0
3552,645,7,27,1992,12,23,1993,0,9,81,17,4,1,mic-1.0
3552,2,7,27,1992,12,23,1993,1,0,0,17,4,1,mic-1.0
3552,200,8,26,1992,1,19,1993,1,0,0,17,4,0,mic-1.0
3552,220,8,26,1992,1,21,1993,1,0,0,17,4,0,mic-1.0
3552,690,8,2,1992,1,17,1993,1,0,0,17,4,0,mic-1.0
3552,365,1,6,1993,1,14,1993,1,0,0,1,2,0,mic-1.0
3552,670,7,1,1993,7,4,1993,1,0,0,0,1,0,mic-1.0
3554,345,12,9,1992,8,14,1994,0,1,1,16,4,1,mic-1.0
3554,339,12,9,1992,8,14,1994,1,1,1,16,4,1,mic-1.0
3555,344,1,19,1992,7,10,1992,1,104,325,17,4,1,mic-1.0
3555,345,1,19,1992,7,10,1992,0,30,176,17,4,1,mic-1.0
3556,346,10,20,1992,10,27,1992,0,0,0,17,4,1,mic-1.0
3556,344,10,20,1992,10,27,1992,1,5,5,17,4,1,mic-1.0
3557,346,4,7,1992,1,25,1993,1,130,685,17,4,0,mic-1.0
3557,345,4,6,1992,1,25,1993,0,257,1421,22,5,1,mic-1.0
3557,344,4,6,1992,1,25,1993,1,1000,1950,22,5,1,mic-1.0
3558,365,3,31,1992,7,21,1992,1,5,15,16,4,1,mic-1.0
3558,359,3,31,1992,7,21,1992,0,75,200,16,4,1,mic-1.0
3559,369,7,14,1992,8,3,1992,0,0,0,0,1,1,mic-1.0
3559,365,7,14,1992,8,3,1992,1,0,0,15,4,1,mic-1.0
3560,366,7,27,1992,8,2,1992,0,0,0,17,4,1,mic-1.0
3560,365,7,27,1992,8,2,1992,1,0,0,17,4,1,mic-1.0
3561,372,6,13,1992,10,26,1993,1,11,40,17,4,1,mic-1.0
3561,365,6,13,1992,10,26,1993,0,6,89,17,4,1,mic-1.0
3563,365,9,17,1992,9,21,1992,1,0,0,7,3,1,mic-1.0
3563,380,9,17,1992,9,21,1992,0,0,0,16,4,1,mic-1.0
3564,371,1,26,1992,5,4,1994,1,1732,5751,22,5,1,mic-1.0
3564,373,1,26,1992,5,4,1994,0,2660,4670,22,5,1,mic-1.0
3564,630,9,-9,1993,3,17,1994,0,13,13,7,3,0,mic-1.0
3564,365,9,7,1993,9,7,1993,1,0,0,0,1,0,mic-1.0
3564,640,4,-9,1993,9,7,1993,0,0,0,16,4,0,mic-1.0
3566,645,4,5,1992,9,2,1992,0,0,0,17,4,1,mic-1.0
3566,630,4,5,1992,9,2,1992,1,0,0,17,4,1,mic-1.0
3567,696,4,15,1992,12,25,1992,0,0,0,0,1,1,mic-1.0
3567,630,4,15,1992,12,25,1992,1,0,0,14,4,1,mic-1.0
3568,645,10,7,1992,1,4,1994,1,27,101,17,4,1,mic-1.0
3568,690,10,7,1992,1,4,1994,0,26,100,17,4,1,mic-1.0
3568,220,1,12,1993,1,13,1993,0,0,0,1,2,0,mic-1.0
3568,200,1,12,1993,1,13,1993,0,0,0,1,2,0,mic-1.0
3568,2,12,27,1992,1,20,1993,0,0,0,16,4,0,mic-1.0
3569,694,9,30,1992,12,20,1992,0,2,2,17,4,1,mic-1.0
3569,670,9,30,1992,12,20,1992,1,0,0,17,4,1,mic-1.0
3570,732,5,22,1992,5,22,1992,0,0,0,17,4,1,mic-1.0
3570,731,5,22,1992,5,22,1992,1,3,3,17,4,1,mic-1.0
3573,830,4,21,1992,5,31,1992,0,0,0,0,1,1,mic-1.0
3573,820,4,21,1992,5,31,1992,1,0,0,15,4,1,mic-1.0
3574,775,2,1,1992,12,25,1992,1,31,70,17,4,1,mic-1.0
3574,800,2,1,1992,12,25,1992,0,1,25,17,4,1,mic-1.0
3604,651,2,19,1978,2,19,1978,1,10,10,17,4,1,mic-1.0
3604,352,2,19,1978,2,19,1978,0,0,0,17,4,1,mic-1.0
3606,385,7,-9,1978,8,28,1978,1,0,0,7,3,1,mic-1.0
3606,365,7,-9,1978,8,28,1978,0,0,0,7,3,1,mic-1.0
3610,850,9,22,1980,9,22,1980,0,0,0,7,3,1,mic-1.0
3610,816,9,22,1980,9,22,1980,1,0,0,7,3,1,mic-1.0
3614,816,3,-9,1983,4,20,1983,1,44,62,17,4,1,mic-1.0
3614,710,3,-9,1983,4,20,1983,0,2,30,17,4,1,mic-1.0
3615,365,4,26,1983,4,26,1983,0,0,0,0,1,1,mic-1.0
3615,380,4,26,1983,4,26,1983,1,0,0,1,2,1,mic-1.0
3616,710,9,4,1983,10,3,1983,0,0,0,0,1,1,mic-1.0
3616,816,9,4,1983,10,3,1983,0,0,0,0,1,1,mic-1.0
3616,820,9,4,1983,10,3,1983,1,0,0,7,3,1,mic-1.0
3617,694,5,11,1984,5,11,1984,0,0,0,0,1,0,mic-1.0
3617,692,5,11,1984,5,11,1984,0,0,0,0,1,0,mic-1.0
3617,696,5,11,1984,5,11,1984,0,0,0,0,1,0,mic-1.0
3617,698,5,11,1984,5,11,1984,0,0,0,0,1,0,mic-1.0
3617,670,4,25,1984,6,5,1984,0,0,0,16,4,1,mic-1.0
3617,690,5,11,1984,5,11,1984,0,0,0,0,1,0,mic-1.0
3617,630,4,25,1984,6,5,1984,1,0,0,16,4,1,mic-1.0
3618,775,5,6,1985,10,5,1985,1,0,0,17,4,1,mic-1.0
3618,800,5,6,1985,10,5,1985,0,0,0,17,4,1,mic-1.0
3620,620,11,-9,1985,12,3,1985,0,0,0,15,4,1,mic-1.0
3620,2,11,26,1985,11,26,1985,1,0,0,8,3,0,mic-1.0
3620,651,11,-9,1985,12,3,1985,1,0,0,11,3,1,mic-1.0
3622,816,1,1,1984,2,5,1986,1,3352,11690,22,5,1,mic-1.0
3622,710,1,1,1984,2,5,1986,0,3224,8213,22,5,1,mic-1.0
3625,670,3,11,1986,3,11,1986,0,0,0,0,1,0,mic-1.0
3625,2,1,12,1986,1,12,1986,0,0,0,7,3,0,mic-1.0
3625,630,11,24,1985,3,11,1986,1,0,0,15,4,1,mic-1.0
3625,690,11,24,1985,3,11,1986,0,0,0,8,3,1,mic-1.0
3626,750,3,7,1986,4,14,1986,1,0,0,17,4,1,mic-1.0
3626,771,3,7,1986,4,14,1986,0,0,0,17,4,1,mic-1.0
3628,816,10,14,1986,3,15,1987,0,232,620,17,4,1,mic-1.0
3628,710,10,14,1986,3,15,1987,1,620,1050,17,4,1,mic-1.0
3629,432,6,22,1986,6,22,1986,1,0,0,7,3,1,mic-1.0
3629,439,6,22,1986,6,22,1986,0,0,0,0,1,1,mic-1.0
3630,200,3,31,1982,6,14,1982,0,206,280,22,5,1,mic-1.0
3630,160,3,31,1982,6,14,1982,1,573,677,22,5,1,mic-1.0
3631,620,6,-9,1977,8,21,1979,0,127,585,17,4,1,mic-1.0
3631,220,4,15,1978,7,-9,1979,1,16,89,17,4,0,mic-1.0
3631,483,6,-9,1977,8,21,1979,1,213,465,17,4,1,mic-1.0
3631,220,7,-9,1977,7,-9,1977,1,0,0,7,3,0,mic-1.0
3632,620,12,3,1980,12,3,1980,0,0,0,0,1,1,mic-1.0
3632,616,12,3,1980,12,3,1980,1,0,0,8,3,1,mic-1.0
3633,483,5,-9,1981,11,15,1981,1,0,0,17,4,0,mic-1.0
3633,220,12,12,1980,1,23,1981,1,0,0,11,3,1,mic-1.0
3633,620,12,12,1980,11,15,1981,0,0,0,17,4,1,mic-1.0
3633,220,10,-9,1981,10,28,1981,1,0,0,8,3,1,mic-1.0
3634,490,7,3,1983,7,3,1983,0,0,0,7,3,0,mic-1.0
3634,220,11,20,1984,11,20,1984,0,0,0,8,3,0,mic-1.0
3634,620,2,17,1983,11,21,1984,1,63,525,17,4,1,mic-1.0
3634,483,2,17,1983,11,21,1984,0,450,825,17,4,1,mic-1.0
3634,2,2,-9,1983,8,24,1983,0,0,0,7,3,0,mic-1.0
3634,220,8,9,1983,1,26,1984,0,52,251,16,4,0,mic-1.0
3635,483,2,10,1986,9,11,1987,1,962,2668,22,5,1,mic-1.0
3635,620,2,10,1986,9,11,1987,0,4847,7214,22,5,1,mic-1.0
3635,220,2,15,1986,9,11,1987,1,0,0,16,4,0,mic-1.0
3636,620,1,13,1986,4,15,1986,1,0,0,16,4,1,mic-1.0
3636,2,1,13,1986,4,15,1986,0,1,1,16,4,1,mic-1.0
3637,2,1,16,1986,1,16,1986,0,0,0,0,1,1,mic-1.0
3637,365,1,16,1986,1,16,1986,1,0,0,7,3,1,mic-1.0
3637,666,1,16,1986,1,16,1986,0,0,0,0,1,1,mic-1.0
3638,710,10,5,1987,10,5,1987,0,0,0,16,4,1,mic-1.0
3638,816,10,5,1987,10,5,1987,1,1,1,7,3,1,mic-1.0
3645,710,4,18,1903,10,15,1903,0,0,0,0,1,1,mic-1.0
3645,365,4,18,1903,10,15,1903,1,0,0,14,4,1,mic-1.0
3647,710,2,21,1911,3,27,1911,0,0,0,10,3,1,mic-1.0
3647,365,2,21,1911,3,27,1911,1,0,0,11,3,1,mic-1.0
3656,710,9,-9,1937,3,-9,1938,0,0,0,0,1,1,mic-1.0
3656,365,9,-9,1937,3,-9,1938,1,0,0,16,4,1,mic-1.0
3659,666,11,6,1971,11,6,1971,0,0,0,0,1,1,mic-1.0
3659,365,11,6,1971,11,6,1971,1,0,0,7,3,1,mic-1.0
3704,385,2,16,1940,3,25,1940,0,0,0,0,1,1,mic-1.0
3704,200,2,16,1940,3,25,1940,1,0,0,16,4,1,mic-1.0
3705,385,9,28,1939,4,9,1940,0,0,0,7,3,1,mic-1.0
3705,255,9,28,1939,4,9,1940,1,0,0,16,4,1,mic-1.0
3706,390,9,30,1939,4,9,1940,0,1,25,0,1,1,mic-1.0
3706,255,9,30,1939,4,9,1940,1,1,25,16,4,1,mic-1.0
3707,390,1,10,1940,3,20,1940,0,0,0,0,1,1,mic-1.0
3707,200,1,10,1940,3,20,1940,1,0,0,16,4,1,mic-1.0
3718,230,6,25,1940,7,1,1940,1,0,0,14,4,1,mic-1.0
3718,220,6,25,1940,7,1,1940,0,0,0,0,1,1,mic-1.0
3719,375,9,16,1939,4,3,1941,0,0,0,15,4,1,mic-1.0
3719,255,9,16,1939,4,3,1941,1,0,0,16,4,1,mic-1.0
3723,367,11,8,1939,1,25,1940,1,0,0,15,4,1,mic-1.0
3723,255,11,8,1939,1,25,1940,0,0,0,16,4,1,mic-1.0
3724,200,11,19,1939,6,10,1940,1,0,0,15,4,1,mic-1.0
3724,325,11,19,1939,6,10,1940,0,0,0,1,2,1,mic-1.0
3725,220,5,20,1882,7,10,1882,1,0,0,7,3,1,mic-1.0
3725,200,5,20,1882,9,15,1882,1,60,106,22,5,1,mic-1.0
3725,651,5,20,1882,9,15,1882,0,770,1035,22,5,1,mic-1.0
3801,380,4,9,1940,4,22,1940,1,0,0,15,4,1,mic-1.0
3801,255,4,9,1940,4,22,1940,0,0,0,16,4,1,mic-1.0
